age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,English Learning Method,English Residence,Length of English Residence,Accent
21.0,5.0,"lima, peru",spanish106,spanish,0,1621,peru,False,academic,usa,10.0,rem
36.0,14.0,"san salvador, el salvador",spanish107,spanish,0,1622,el salvador,False,naturalistic,usa,22.0,rem
54.0,38.0,"abadan, iran",farsi16,farsi,1,1623,iran,False,naturalistic,usa,16.0,rem
51.0,14.0,"haenam, south korea",korean27,korean,0,1624,south korea,False,academic,usa,14.0,3
53.0,4.0,"gdansk, poland",polish20,polish,1,1625,poland,False,academic,"canada,usa",35.0,rem
52.0,13.0,"kyoto, japan",japanese18,japanese,1,1626,japan,False,academic,usa,20.0,3
62.0,7.0,"cabanatuan city, philippines",tagalog8,tagalog,1,1627,philippines,False,academic,usa,27.0,rem
19.0,4.0,"islamabad, pakistan",urdu12,urdu,1,1628,pakistan,False,academic,usa,4.0,rem
36.0,24.0,"medellin, colombia",spanish108,spanish,0,1629,colombia,False,academic,usa,12.0,9
21.0,16.0,"hangzhou, zhejiang, china",mandarin44,mandarin,0,1630,china,False,academic,usa,1.5,3
42.0,12.0,"beijing, china",mandarin45,mandarin,1,1631,china,False,academic,"usa,australia",0.1,3
72.0,40.0,"pingxiang, jiangxi, china",gan1,gan,0,1632,china,False,naturalistic,usa,4.0,3
43.0,13.0,"jaipur, india",hindi13,hindi,1,1633,india,False,academic,usa,0.1,10
20.0,0.0,"aylesbury, buckinghamshire, uk",english465,english,0,1635,uk,False,naturalistic,uk,19.0,6
43.0,9.0,"jilin city, jilin, china",mandarin46,mandarin,1,1636,china,False,academic,,0.0,3
18.0,0.0,"portland, maine, usa",english466,english,0,1637,usa,False,naturalistic,usa,18.0,1
50.0,12.0,"ronse, belgium",vlaams4,vlaams,1,1638,belgium,False,academic,,0.0,rem
23.0,1.0,"pozzuoli, italy",english467,english,0,1639,italy,False,naturalistic,usa,18.0,14
30.0,0.0,"myrtle beach, south carolina, usa",english468,english,0,1640,usa,False,naturalistic,usa,30.0,0
22.0,0.0,"knoxville, tennessee, usa",english469,english,0,1641,usa,False,naturalistic,usa,21.0,0
21.0,0.0,"leighton buzzard, uk",english470,english,0,1642,uk,False,naturalistic,uk,20.0,6
22.0,10.0,"chatenay malabry, france",french46,french,0,1643,france,False,academic,,0.0,4
28.0,8.0,"beijing, china",mandarin47,mandarin,1,1644,china,False,academic,,0.0,3
37.0,12.0,"pingdingshan, henan, china",mandarin48,mandarin,0,1645,china,False,academic,,0.0,3
30.0,12.0,"taizhou, zhejiang, china",wu1,wu,1,1646,china,False,academic,,0.0,3
58.0,3.0,"colombo, sri lanka",tamil4,tamil,1,1647,sri lanka,False,academic,usa,23.7,rem
26.0,0.0,"calgary, alberta, canada",english471,english,1,1648,canada,False,naturalistic,canada,24.5,1
26.0,0.0,"rota, spain",english472,english,0,1649,spain,False,naturalistic,usa,23.0,9
20.0,0.0,"nottingham, uk",english473,english,0,1650,uk,False,naturalistic,uk,20.0,6
30.0,10.0,"kolobrzeg, poland",polish21,polish,0,1651,poland,False,academic,uk,10.0,rem
19.0,11.0,"koszalin, poland",polish22,polish,0,1652,poland,False,academic,,0.0,rem
21.0,8.0,"lobez, poland",polish23,polish,0,1653,poland,False,academic,,0.0,rem
20.0,10.0,"koszalin, poland",polish24,polish,1,1654,poland,False,academic,,0.0,rem
72.0,13.0,"pei kang, taiwan",hakka1,hakka,1,1655,taiwan,False,academic,usa,48.0,3
33.0,0.0,"rochester, minnesota, usa",english474,english,1,1656,usa,False,naturalistic,usa,33.0,1
29.0,0.0,"ogden, utah, usa",english475,english,1,1657,usa,False,naturalistic,usa,29.0,1
64.0,0.0,"manchester, new hampshire, usa",english476,english,1,1658,usa,False,naturalistic,usa,64.0,1
31.0,0.0,"san diego, california, usa",english477,english,1,1659,usa,False,naturalistic,usa,27.0,1
21.0,16.0,"maracay, venezuela",spanish109,spanish,0,1660,venezuela,False,academic,,0.0,9
19.0,0.0,"sydney, nova scotia, canada",english478,english,0,1661,canada,False,naturalistic,canada,19.0,rem
66.0,12.0,"landerneau, brittany, france",french47,french,1,1662,france,False,academic,usa,45.0,4
62.0,13.0,"seoul, south korea",korean28,korean,1,1663,south korea,False,academic,usa,17.0,3
64.0,0.0,"new york, new york, usa",english479,english,1,1664,usa,False,naturalistic,usa,64.0,rem
58.0,0.0,"winston-salem, north carolina, usa",english480,english,0,1665,usa,False,naturalistic,usa,58.0,0
88.0,0.0,"stringtown, oklahoma, usa",english481,english,1,1666,usa,False,naturalistic,usa,82.0,rem
74.0,0.0,"yeadon, pennsylvania, usa",english482,english,1,1667,usa,False,naturalistic,usa,74.0,1
19.0,0.0,"boston, massachusetts, usa",english483,english,0,1668,usa,False,naturalistic,usa,19.0,rem
20.0,11.0,"koszalin, poland",polish25,polish,0,1671,poland,False,academic,,0.0,rem
24.0,0.0,"dublin, ireland",english484,english,0,1672,ireland,False,naturalistic,ireland,24.0,7
18.0,13.0,"bang na, thailand",thai11,thai,0,1673,thailand,False,naturalistic,,0.0,3
20.0,0.0,"cromwell, connecticut, usa",english485,english,0,1674,usa,False,naturalistic,usa,20.0,1
43.0,12.0,"ain defla, algeria",arabic56,arabic,0,1677,algeria,False,academic,usa,3.0,2
27.0,7.0,"ahmedabad, india",gujarati8,gujarati,1,1678,india,False,academic,usa,20.0,10
25.0,6.0,"rome, italy",italian28,italian,0,1679,italy,False,academic,,0.0,14
20.0,18.0,"caracas, venezuela",spanish110,spanish,0,1680,venezuela,False,academic,,0.0,9
32.0,8.0,"radstadt, austria",german30,german,1,1681,austria,False,academic,"uk,usa",4.0,rem
25.0,4.0,"sylhet, bangladesh",bengali12,bengali,1,1682,bangladesh,False,academic,usa,3.0,rem
53.0,0.0,"corentyne, guyana",english486,english,1,1683,guyana,False,naturalistic,"guyana,usa",53.0,rem
57.0,13.0,"naha, japan",japanese19,japanese,1,1684,japan,False,academic,usa,20.0,3
21.0,10.0,"datteln, germany",german31,german,1,1685,germany,False,academic,uk,0.2,13
21.0,8.0,"trieste, italy",italian29,italian,1,1686,italy,False,academic,usa,0.2,14
19.0,8.0,"masan, south korea",korean29,korean,1,1687,south korea,False,naturalistic,usa,10.0,3
22.0,0.0,"london, uk",english487,english,1,1688,uk,False,naturalistic,uk,22.0,6
55.0,33.0,"santiago, chile",spanish111,spanish,0,1689,chile,False,naturalistic,usa,23.7,9
49.0,14.0,"seoul, south korea",korean30,korean,1,1690,south korea,False,academic,usa,26.0,3
36.0,6.0,"lagos, nigeria",ibibio3,ibibio,0,1691,nigeria,False,academic,usa,13.0,16
35.0,0.0,"irvine, scotland, uk",english488,english,1,1692,uk,False,naturalistic,"uk,usa",35.0,6
25.0,15.0,"la paz, bolivia",spanish112,spanish,0,1693,bolivia,False,academic,usa,15.0,9
46.0,0.0,"kingston, jamaica",english489,english,1,1694,jamaica,False,naturalistic,"jamaica,usa",46.0,rem
19.0,8.0,"cochabamba, bolivia",spanish113,spanish,0,1695,bolivia,False,academic,usa,11.0,9
18.0,7.0,"seoul, south korea",korean31,korean,1,1696,south korea,False,academic,usa,2.0,3
53.0,12.0,"new delhi, india",hindi14,hindi,0,1697,india,False,academic,usa,25.0,10
51.0,20.0,"ho chi minh city, vietnam",vietnamese14,vietnamese,0,1698,vietnam,False,academic,usa,31.0,3
28.0,17.0,"beirut, lebanon",arabic57,arabic,1,1699,lebanon,False,academic,usa,11.0,2
34.0,9.0,"baghdad, iraq",arabic58,arabic,0,1700,iraq,False,academic,usa,5.5,2
55.0,9.0,"irbid, jordan",arabic59,arabic,0,1702,jordan,False,academic,usa,35.0,2
49.0,29.0,"urumqi, xin jiang, china",uyghur3,uyghur,1,1703,china,False,naturalistic,usa,20.0,3
45.0,22.0,"sivas, turkey",turkish26,turkish,0,1704,turkey,False,naturalistic,usa,22.0,rem
21.0,11.0,"rotterdam, netherlands",dutch43,dutch,0,1705,netherlands,False,academic,usa,0.5,rem
22.0,6.0,"tirana, albania",albanian9,albanian,1,1706,albania,False,naturalistic,usa,1.4,rem
29.0,12.0,"niedersachsen, germany",german32,german,1,1707,germany,False,academic,usa,17.0,13
84.0,18.0,"gomel, belarus",russian38,russian,0,1708,belarus,False,naturalistic,usa,61.0,11
18.0,0.0,"auckland, new zealand",english490,english,0,1709,new zealand,False,naturalistic,newzealand,18.5,rem
50.0,35.0,"yerevan, armenia",armenian8,armenian,1,1710,armenia,False,naturalistic,usa,15.0,rem
60.0,14.0,"cairo, egypt",arabic60,arabic,0,1711,egypt,False,academic,usa,23.0,2
79.0,0.0,"westmoreland, jamaica",english491,english,1,1713,jamaica,False,naturalistic,"jamaica,usa",79.0,rem
39.0,17.0,"paktia, afghanistan",pashto8,pashto,0,1714,afghanistan,False,naturalistic,usa,1.0,rem
35.0,28.0,"seoul, south korea",korean32,korean,1,1715,south korea,False,naturalistic,usa,7.0,3
22.0,0.0,"omaha, nebraska, usa",english492,english,1,1716,usa,False,naturalistic,usa,22.0,1
22.0,8.0,"copenhagen, denmark",danish7,danish,0,1717,denmark,False,naturalistic,,0.0,15
20.0,0.0,"miami, florida, usa",english493,english,0,1718,usa,False,naturalistic,usa,13.5,rem
27.5,0.0,"findlay, ohio, usa",english494,english,0,1719,usa,False,naturalistic,usa,27.5,rem
21.0,0.0,"kirkland, washington, usa",english495,english,0,1720,usa,False,naturalistic,usa,21.0,1
33.0,8.0,"bangkok, thailand",thai12,thai,0,1721,thailand,False,academic,"india,singapore",0.5,3
30.0,13.0,"seongnam, south korea",korean33,korean,1,1722,south korea,False,academic,usa,2.0,3
36.0,5.0,"coimbatore, tamil nadu, india",tamil5,tamil,1,1723,india,False,academic,usa,12.0,10
20.0,0.0,"london, england, uk",english496,english,0,1724,uk,False,naturalistic,uk,20.0,6
22.0,0.0,"cleveland, ohio, usa",english497,english,0,1726,usa,False,naturalistic,usa,22.0,rem
27.0,0.0,"prince george, british columbia, canada",english498,english,0,1727,canada,False,naturalistic,canada,27.0,1
21.0,0.0,"st. paul, minnesota, usa",english499,english,1,1728,usa,False,naturalistic,usa,21.0,1
39.0,12.0,"paris, france",french49,french,0,1729,france,False,academic,"uk,usa,newzealand",1.0,4
18.0,7.0,"istanbul, turkey",turkish27,turkish,1,1730,turkey,False,academic,,0.0,rem
55.0,39.0,"sulaymaniyah, iraq",kurdish8,kurdish,1,1731,iraq,False,naturalistic,usa,16.0,2
22.0,8.0,"seville, spain",spanish114,spanish,1,1732,spain,False,naturalistic,uk,0.25,9
38.0,0.0,"albury, new south wales, australia",english500,english,0,1733,australia,False,naturalistic,australia,38.0,5
64.0,0.0,"pittsburgh, pennsylvania, usa",english501,english,1,1734,usa,False,naturalistic,usa,64.0,1
30.0,0.0,"farmington hills, michigan, usa",english502,english,1,1735,usa,False,naturalistic,usa,30.0,1
21.0,10.0,"shanghai, china",mandarin49,mandarin,0,1736,china,False,academic,australia,2.5,3
19.0,16.0,"bytow, poland",polish26,polish,0,1737,poland,False,academic,uk,0.2,rem
19.0,6.0,"koszalin, poland",polish27,polish,0,1738,poland,False,academic,,0.0,rem
29.0,0.0,"benin city, nigeria",english503,english,1,1739,nigeria,False,naturalistic,"nigeria,usa",25.0,16
21.0,12.0,"antwerp, belgium",dutch44,dutch,1,1740,belgium,False,academic,,0.0,rem
23.0,11.0,"bologna, italy",italian30,italian,0,1741,italy,False,academic,,0.0,14
22.0,2.0,"sint niklaas, belgium",dutch45,dutch,0,1742,belgium,False,naturalistic,,0.0,rem
22.0,12.0,"hulshout, belgium",dutch46,dutch,1,1743,belgium,False,academic,,0.0,rem
58.0,8.0,"la paz, bolivia",spanish115,spanish,1,1744,bolivia,False,academic,usa,15.0,9
20.0,10.0,"koszalin, poland",polish28,polish,1,1745,poland,False,academic,,0.0,rem
28.0,11.0,"sunds, denmark",danish8,danish,1,1746,denmark,False,academic,usa,3.5,15
37.0,6.0,"bogota, colombia",spanish116,spanish,0,1747,colombia,False,academic,usa,3.0,9
20.0,11.0,"sianow, poland",polish29,polish,0,1748,poland,False,academic,,0.0,rem
21.0,9.0,"koszalin, poland",polish30,polish,1,1749,poland,False,academic,,0.0,rem
25.0,5.0,"brooklyn, new york, usa",russian39,russian,1,1750,usa,False,naturalistic,usa,25.0,rem
67.0,14.0,"paris, france",french50,french,1,1751,france,False,academic,usa,39.0,4
23.0,9.0,"vetlanda, sweden",swedish14,swedish,0,1752,sweden,False,academic,,0.0,15
20.0,7.0,"manama, bahrain",arabic61,arabic,0,1753,bahrain,False,academic,usa,1.75,2
59.0,13.0,"kabul, afghanistan",dari4,dari,0,1754,afghanistan,False,academic,usa,29.0,rem
24.0,10.0,"balkanabat, turkmenistan",turkmen1,turkmen,0,1755,turkmenistan,False,academic,usa,0.4,rem
69.0,5.0,"dangriga, belize",garifuna1,garifuna,1,1756,belize,False,academic,,0.0,rem
51.0,23.0,"tela atlantida, honduras",garifuna2,garifuna,0,1757,honduras,False,naturalistic,usa,30.0,9
25.0,5.0,"lahore, pakistan",punjabi6,punjabi,0,1758,pakistan,False,academic,usa,2.0,rem
22.0,5.0,"lahore, pakistan",punjabi7,punjabi,0,1759,pakistan,False,academic,usa,0.2,rem
52.0,4.0,"margibi, liberia",kru1,kru,1,1760,liberia,False,naturalistic,"liberia,usa",52.0,16
36.0,10.0,"baglung, nepal",nepali9,nepali,0,1761,nepal,False,academic,usa,4.0,rem
49.0,30.0,"almaty, kazakhstan",kazakh3,kazakh,1,1763,kazakhstan,False,naturalistic,usa,0.5,rem
48.0,7.0,"manila, philippines",tagalog9,tagalog,0,1764,philippines,False,academic,"philippines,usa",48.0,rem
18.0,5.0,"liege, wallonia, belgium",french51,french,0,1765,belgium,False,academic,,0.0,rem
57.0,40.0,"sulaymaniyah, iraq",kurdish9,kurdish,0,1766,iraq,False,naturalistic,usa,17.0,2
37.0,30.0,"sulaymaniyah, iraq",kurdish10,kurdish,0,1767,iraq,False,naturalistic,usa,7.0,2
19.0,18.0,"ad dammam, saudi arabia",arabic62,arabic,0,1768,saudi arabia,False,academic,usa,1.0,2
28.0,10.0,"bani walid, libya",arabic63,arabic,1,1769,libya,False,academic,usa,0.3,2
23.0,3.0,"katmandu, nepal",nepali10,nepali,1,1770,nepal,False,academic,usa,3.0,rem
24.0,4.0,"istanbul, turkey",turkish28,turkish,1,1772,turkey,False,naturalistic,usa,5.0,rem
23.0,0.0,"london, england, uk",portuguese40,portuguese,0,1773,uk,False,naturalistic,uk,4.0,6
23.0,8.0,"bishkek, kyrgyzstan",russian40,russian,1,1774,kyrgyzstan,False,academic,usa,2.0,rem
32.0,14.0,"jakarta, indonesia",indonesian8,indonesian,0,1775,indonesia,False,academic,"singapore,usa",9.5,rem
22.0,9.0,"tallinn, estonia",estonian3,estonian,0,1776,estonia,False,academic,usa,2.0,rem
23.0,6.0,"riyadh, saudi arabia",arabic64,arabic,0,1777,saudi arabia,False,naturalistic,usa,3.0,2
32.0,10.0,"samail, oman",arabic65,arabic,1,1778,oman,False,academic,"canada,usa",6.0,2
22.0,6.0,"tema, ghana",twi4,twi,1,1779,ghana,False,academic,usa,6.0,16
27.0,5.0,"willemstad, curacao",papiamentu1,papiamentu,1,1781,curacao,False,naturalistic,usa,5.0,rem
44.0,13.0,"jilandhar, punjab, india",punjabi8,punjabi,0,1782,india,False,academic,usa,20.0,10
23.0,10.0,"willemstad, curacao",papiamentu2,papiamentu,0,1783,curacao,False,naturalistic,usa,6.5,rem
50.0,14.0,"medina, saudi arabia",arabic66,arabic,0,1784,saudi arabia,False,academic,usa,1.0,2
43.0,22.0,"nasriah, iraq",arabic67,arabic,0,1785,iraq,False,academic,usa,20.0,2
25.0,0.0,"west palm beach, florida, usa",english504,english,0,1786,usa,False,naturalistic,usa,25.0,rem
25.0,13.0,"dakar, senegal",wolof6,wolof,0,1787,senegal,False,academic,usa,12.0,rem
25.0,9.0,"hsinchu, taiwan",mandarin50,mandarin,0,1788,taiwan,False,academic,usa,0.2,3
31.0,16.0,"baku, azerbaijan",azerbaijani3,azerbaijani,0,1791,azerbaijan,False,academic,usa,2.0,rem
25.0,10.0,"tianjin, hebei, china",mandarin51,mandarin,0,1792,china,False,academic,usa,2.0,3
26.0,6.0,"shaoxing, zhejiang, china",mandarin52,mandarin,1,1793,china,False,academic,usa,1.0,3
23.0,1.0,"new delhi, india",hindi15,hindi,1,1794,india,False,naturalistic,usa,1.0,10
36.0,5.0,"accra, ghana",ga5,ga,0,1796,ghana,False,academic,"ghana,usa",36.0,16
46.0,12.0,"madrid, spain",spanish117,spanish,0,1797,spain,False,academic,usa,13.0,9
50.0,0.0,"beirut, lebanon",english505,english,1,1798,lebanon,False,naturalistic,usa,9.0,2
30.0,0.0,"new orleans, louisiana, usa",english506,english,1,1799,usa,False,naturalistic,usa,30.0,rem
21.0,0.0,"accra, ghana",english507,english,0,1800,ghana,False,naturalistic,"ghana,usa",21.0,16
20.0,0.0,"winfield, illinois, usa",english508,english,1,1801,usa,False,naturalistic,usa,20.0,1
44.0,0.0,"coudersport, pennsylvania, usa",english509,english,1,1802,usa,False,naturalistic,usa,35.0,1
66.0,0.0,"philadelphia, pennsylvania, usa",english510,english,1,1803,usa,False,naturalistic,usa,66.0,1
23.0,6.0,"vlore, albania",greek13,greek,1,1804,albania,False,academic,usa,13.0,rem
20.0,6.0,"london, uk",arabic68,arabic,0,1805,uk,False,naturalistic,"uk,usa",9.0,6
48.0,13.0,"monterrey, mexico",spanish118,spanish,1,1806,mexico,False,academic,usa,22.0,9
40.0,11.0,"madrid, spain",spanish119,spanish,1,1807,spain,False,naturalistic,usa,15.0,9
21.0,11.0,"ankara, turkey",turkish29,turkish,1,1808,turkey,False,academic,usa,6.2,rem
29.0,15.0,"ho chi minh city, vietnam",vietnamese15,vietnamese,0,1809,vietnam,False,academic,usa,7.0,3
55.0,15.0,"kerma, sudan",arabic69,arabic,1,1810,sudan,False,academic,"uk,usa",21.0,rem
28.0,28.0,"darhan, mongolia",mongolian7,mongolian,1,1811,mongolia,False,academic,usa,0.5,rem
39.0,6.0,"manila, philippines",tagalog10,tagalog,1,1812,philippines,False,academic,usa,21.0,rem
56.0,11.0,"lisbon, portugal",french52,french,1,1813,portugal,False,academic,usa,33.0,9
20.0,11.0,"seoul, south korea",korean34,korean,1,1814,south korea,False,academic,usa,6.0,3
48.0,12.0,"kwangju, south korea",korean35,korean,0,1815,south korea,False,academic,usa,6.0,3
38.0,13.0,"ningbo, zhejiang, china",mandarin53,mandarin,1,1817,china,False,academic,usa,15.0,3
31.0,0.0,"montgomery, alabama, usa",english511,english,1,1818,usa,False,naturalistic,usa,31.0,0
54.0,0.0,"salina, kansas, usa",english512,english,1,1819,usa,False,naturalistic,usa,54.0,1
56.0,18.0,"kabul, afghanistan",pashto9,pashto,0,1820,afghanistan,False,academic,usa,31.0,rem
30.0,12.0,"lome, togo",ife1,ife,0,1821,togo,False,academic,usa,13.0,16
21.0,7.0,"pizen, czech republic",czech8,czech,1,1822,czech republic,False,naturalistic,usa,14.0,rem
22.0,12.0,"stokholm, sweden",swedish15,swedish,0,1824,sweden,False,academic,usa,1.0,15
33.0,10.0,"dhaka, bangladesh",bengali13,bengali,1,1825,bangladesh,False,academic,usa,7.0,rem
34.0,21.0,"pasaquina, el salvador",spanish121,spanish,0,1826,el salvador,False,academic,usa,10.0,rem
47.0,16.0,"casablanca, morocco",arabic70,arabic,0,1827,morocco,False,academic,usa,25.0,2
29.0,21.0,"kuwait city, kuwait",arabic71,arabic,1,1828,kuwait,False,naturalistic,usa,8.0,2
69.0,7.0,"nakhon si thammarat, thailand",thai13,thai,1,1829,thailand,False,academic,usa,41.0,3
19.0,10.0,"creteil, france",french53,french,1,1830,france,False,academic,usa,0.3,4
26.0,10.0,"toluca, mexico",spanish122,spanish,1,1831,mexico,False,academic,usa,16.0,9
20.0,11.0,"baghdad, iraq",arabic72,arabic,1,1832,iraq,False,academic,usa,4.8,2
21.0,14.0,"yokosuka, japan",japanese20,japanese,0,1833,japan,False,academic,usa,6.0,3
57.0,14.0,"ilbague, colombia",spanish123,spanish,1,1834,colombia,False,academic,usa,17.0,9
22.0,5.0,"santa cruz, bolivia",spanish124,spanish,0,1835,bolivia,False,naturalistic,usa,14.0,9
39.0,11.0,"goteborg, sweden",swedish16,swedish,1,1836,sweden,False,academic,usa,15.0,15
59.0,11.0,"manila, philippines",tagalog11,tagalog,1,1837,philippines,False,academic,usa,1.0,rem
51.0,12.0,"taegu, south korea",korean36,korean,1,1838,south korea,False,academic,usa,28.0,3
81.0,8.0,"jerusalem, israel",greek15,greek,1,1839,israel,False,academic,usa,6.0,rem
23.0,9.0,"lima, peru",spanish125,spanish,0,1840,peru,False,naturalistic,usa,14.0,rem
47.0,7.0,"nazareth, israel",arabic73,arabic,1,1841,israel,False,academic,usa,28.0,rem
25.0,5.0,"jining, inner mongolia, china",mongolian8,mongolian,0,1842,china,False,academic,usa,1.5,3
27.0,14.0,"seoul, south korea",korean37,korean,1,1843,south korea,False,academic,usa,13.0,3
30.0,10.0,"nizhni novgorod, russia",russian41,russian,1,1844,russia,False,academic,usa,10.0,11
19.0,5.0,"riga, latvia",latvian3,latvian,1,1845,latvia,False,academic,usa,5.0,rem
25.0,8.0,"vichy, france",french54,french,1,1846,france,False,academic,usa,7.5,4
53.0,13.0,"tokyo, japan",japanese21,japanese,1,1847,japan,False,academic,usa,23.0,3
25.0,10.0,"inchon, south korea",korean38,korean,0,1848,south korea,False,academic,usa,10.0,3
22.0,10.0,"mexico city, mexico",portuguese41,portuguese,0,1849,mexico,False,naturalistic,usa,7.0,9
52.0,17.0,"long xuyen, vietnam",vietnamese16,vietnamese,0,1850,vietnam,False,academic,usa,32.0,3
33.0,5.0,"legaspi, philippines",tagalog12,tagalog,1,1851,philippines,False,academic,usa,20.0,rem
25.0,7.0,"lvivska oblast, ukraine",ukrainian10,ukrainian,1,1852,ukraine,False,academic,usa,3.0,6
54.0,5.0,"colon, panama",spanish126,spanish,1,1853,panama,False,naturalistic,usa,35.0,rem
36.0,11.0,"werder, ethiopia",amharic16,amharic,0,1854,ethiopia,False,academic,usa,10.0,rem
37.0,7.0,"asmara, eritrea",tigrigna7,tigrigna,1,1855,eritrea,False,academic,usa,13.0,rem
52.0,0.0,"bocas del toro, panama",english513,english,1,1856,panama,False,naturalistic,"panama,usa",52.0,rem
18.0,3.0,"dubai, united arab emirates",malayalam4,malayalam,1,1857,united arab emirates,False,academic,,0.0,2
27.0,16.0,"gorgan, iran",farsi17,farsi,1,1858,iran,False,academic,usa,3.0,rem
22.0,10.0,"varna, bulgaria",bulgarian15,bulgarian,0,1859,bulgaria,False,naturalistic,usa,12.0,12
34.0,19.0,"san salvador, el salvador",spanish127,spanish,0,1860,el salvador,False,academic,usa,7.0,rem
20.0,8.0,"farjestaden, sweden",swedish17,swedish,1,1861,sweden,False,naturalistic,usa,0.3,15
55.0,14.0,"pusan, south korea",korean39,korean,0,1862,south korea,False,academic,usa,41.0,3
46.0,5.0,"accra, ghana",fanti3,fanti,1,1863,ghana,False,academic,usa,21.0,16
65.0,35.0,"taipei, taiwan",taiwanese7,taiwanese,famale,1864,taiwan,False,academic,usa,20.0,3
24.0,20.0,"katmandu, nepal",nepali11,nepali,1,1865,nepal,False,academic,usa,1.0,rem
28.0,9.0,"paide, estonia",estonian4,estonian,1,1867,estonia,False,academic,"uk,usa",6.0,rem
56.0,32.0,"kabul, afghanistan",dari5,dari,1,1868,afghanistan,False,naturalistic,usa,24.0,rem
30.0,7.0,"lima, peru",spanish128,spanish,1,1869,peru,False,academic,usa,17.0,rem
18.0,4.0,"alexandria, egypt",arabic74,arabic,0,1870,egypt,False,academic,usa,0.4,2
63.0,6.0,"bamenda, cameroon",ngemba2,ngemba,1,1871,cameroon,False,academic,usa,20.0,16
57.0,0.0,"youngstown, ohio, usa",english514,english,0,1872,usa,False,naturalistic,usa,57.0,rem
55.0,0.0,"youngstown, ohio, usa",english515,english,1,1873,usa,False,naturalistic,usa,55.0,rem
47.0,30.0,"havana, cuba",spanish129,spanish,1,1874,cuba,False,naturalistic,usa,17.0,rem
32.0,0.0,"dripping springs, texas, usa",english516,english,1,1875,usa,False,naturalistic,usa,32.0,0
33.0,0.0,"colorado springs, colorado, usa",english517,english,0,1876,usa,False,naturalistic,usa,33.0,1
39.0,10.0,"stuttgart, germany",german33,german,0,1877,germany,False,academic,,0.0,13
24.0,0.0,"kells, meath, ireland",english518,english,0,1878,ireland,False,naturalistic,ireland,24.0,7
28.0,11.0,"bochum, germany",german34,german,0,1879,germany,False,academic,uk,1.0,13
21.0,6.0,"kyustendil, bulgaria",bulgarian16,bulgarian,0,1880,bulgaria,False,academic,uk,0.1,12
69.0,12.0,"ashiya, japan",japanese22,japanese,1,1881,japan,False,academic,usa,30.0,3
18.0,1.0,"karachi, pakistan",english519,english,1,1882,pakistan,False,naturalistic,"canada,usa",16.0,rem
24.0,21.0,"luanda, angola",portuguese42,portuguese,0,1883,angola,False,academic,usa,3.0,rem
47.0,0.0,"st. paul, minnesota, usa",english520,english,1,1884,usa,False,naturalistic,usa,47.0,1
25.0,0.0,"bethesda, maryland, usa",english521,english,1,1886,usa,False,naturalistic,usa,25.0,rem
22.0,0.0,"bethpage, new york, usa",english522,english,1,1887,usa,False,naturalistic,usa,22.0,rem
18.0,0.0,"madison, wisconsin, usa",english523,english,1,1888,usa,False,naturalistic,usa,18.0,1
62.0,12.0,"settat, morocco",french55,french,1,1889,morocco,False,academic,usa,32.0,2
19.0,0.0,"downers grove, illinois, usa",english524,english,0,1890,usa,False,naturalistic,usa,19.0,1
27.0,21.0,"guayaquil, ecuador",spanish130,spanish,0,1891,ecuador,False,naturalistic,usa,1.0,9
25.0,4.0,"jiddah, saudi arabia",arabic76,arabic,0,1892,saudi arabia,False,naturalistic,usa,0.2,2
18.0,0.0,"albion, new york, usa",english525,english,1,1893,usa,False,naturalistic,usa,18.0,rem
18.0,4.0,"ad dammam, saudi arabia",arabic77,arabic,1,1894,saudi arabia,False,naturalistic,usa,1.0,2
20.0,0.0,"woodbridge, virginia, usa",english526,english,0,1895,usa,False,naturalistic,usa,20.0,0
19.0,5.0,"yekaterinburg, russia",mongolian9,mongolian,0,1896,russia,False,naturalistic,usa,14.0,rem
21.0,5.0,"douala, cameroon",french56,french,1,1898,cameroon,False,academic,usa,18.0,16
24.0,13.0,"medina, saudi arabia",arabic79,arabic,1,1899,saudi arabia,False,academic,usa,1.0,2
25.0,10.0,"chengdu, sichuan, china",mandarin54,mandarin,1,1900,china,False,academic,usa,5.0,3
25.0,11.0,"najran, saudi arabia",arabic80,arabic,0,1901,saudi arabia,False,academic,usa,2.0,2
53.0,7.0,"bago city, philippines",ilonggo1,ilonggo,1,1902,philippines,False,academic,usa,12.0,rem
56.0,25.0,"havana, cuba",spanish131,spanish,0,1903,cuba,False,naturalistic,usa,31.0,rem
50.0,15.0,"rio piedras, puerto rico",spanish132,spanish,1,1904,puerto rico,False,academic,usa,30.0,rem
21.0,10.0,"kono, sierra leone",temne1,temne,0,1905,sierra leone,False,academic,usa,9.0,16
21.0,9.0,"addis ababa, ethiopia",amharic17,amharic,0,1906,ethiopia,False,academic,usa,10.0,rem
25.0,0.0,"wynnewood, pennsylvania, usa",english527,english,1,1907,usa,False,naturalistic,usa,25.0,1
52.0,0.0,"green bay, wisconsin, usa",english528,english,1,1908,usa,False,naturalistic,usa,52.0,1
25.0,13.0,"loudi, hunan, china",mandarin55,mandarin,1,1909,china,False,academic,usa,1.5,3
26.0,11.0,"baoding, hebei, china",mandarin56,mandarin,1,1910,china,False,academic,usa,0.7,3
56.0,25.0,"siem reap, cambodia",khmer7,khmer,0,1911,cambodia,False,naturalistic,usa,30.0,rem
